"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",12.2,0.166,242,2.17,1.36,6,0.5,2.25,24.68,24.88,24.31,400.2,374.06,13.856,18.122,44.14,57.61,299.6,1800,99.19,"Blandy_Ppal_3"
"2",8.57,0.152,181,2.04,1.38,6,0.5,2.25,24.94,24.9,24.9,299.85,281.53,13.946,17.951,43.86,56.2,299.6,1800,99.19,"Blandy_Ppal_3"
"3",5.08,0.141,124,1.92,1.4,6,0.5,2.25,24.95,24.91,24.89,199.65,188.76,13.953,17.738,43.84,55.5,299.6,1800,99.19,"Blandy_Ppal_3"
"4",1.6,0.129,73.5,1.82,1.44,6,0.5,2.25,25.09,24.99,25.08,99.79,96.23,13.961,17.543,43.5,54.44,299.6,1800,99.18,"Blandy_Ppal_3"
"5",-0.137,0.116,50.5,1.66,1.46,6,0.5,2.25,24.97,24.95,24.89,49.63,49.74,14.025,17.295,44.03,54.04,299.6,1800,99.18,"Blandy_Ppal_3"
"6",9.6,0.103,218,1.55,1.52,6,0.5,2.25,25.35,25.13,25.49,400.16,379.76,13.911,16.97,42.51,51.86,299.6,1800,99.18,"Blandy_Ppal_3"
"7",9.18,0.0951,213,1.44,1.52,6,0.5,2.25,24.84,25.05,24.38,399.71,380.23,13.986,16.811,44.18,52.94,299.6,1800,99.18,"Blandy_Ppal_3"
"8",12.9,0.0876,319,1.32,1.52,6,0.5,2.25,24.67,24.91,24.45,601.22,573.8,13.944,16.554,44.36,52.66,299.6,1799,99.19,"Blandy_Ppal_3"
"9",15.3,0.0744,415,1.16,1.56,6,0.5,2.25,24.9,24.95,24.9,800.62,768.22,13.972,16.257,43.84,51.01,299.6,1799,99.18,"Blandy_Ppal_3"
"10",17.1,0.0645,510,1.04,1.6,6,0.5,2.25,24.96,25.06,24.89,1001.17,964.86,13.985,16.029,43.73,50.12,299.6,1799,99.18,"Blandy_Ppal_3"
"11",18.4,0.0567,608,0.919,1.61,6,0.5,2.25,24.97,24.99,24.94,1201.06,1162.06,13.997,15.81,43.73,49.4,299.6,1800,99.17,"Blandy_Ppal_3"
"12",18.9,0.0447,743,0.746,1.65,6,0.5,2.25,24.74,25.02,24.29,1500.11,1460.14,14.016,15.487,44.39,49.05,299.6,1800,99.17,"Blandy_Ppal_3"
"13",20.6,0.0388,1050,0.647,1.64,6,0.5,2.25,24.5,24.89,24.32,1999.16,1955.28,14.032,15.308,45.09,49.19,299.6,1800,99.16,"Blandy_Ppal_3"
