"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",38.5,0.424,146,4.67,1.24,6,0.5,2.25,23.57,25.12,22.52,399.22,319.13,10.879,20.04,36.75,67.1,299.6,1799,97.71,"KBS_Zmay_1"
"2",31.6,0.41,87.7,4.43,1.21,6,0.5,2.25,22.98,24.95,21.75,299.15,233.69,11.322,20.012,39.6,69.41,299.6,1801,97.7,"KBS_Zmay_1"
"3",22.9,0.431,51.2,4.4,1.16,6,0.5,2.25,23.1,24.83,22.15,199.07,151.97,11.739,20.367,40.41,70.11,299.6,1801,97.69,"KBS_Zmay_1"
"4",13.1,0.511,23.1,4.58,1.05,6,0.5,2.25,22.88,24.82,21.75,99.63,72.8,12.505,21.488,43.63,74.97,299.6,1800,97.68,"KBS_Zmay_1"
"5",7.41,0.616,10.6,4.83,0.948,6,0.5,2.25,23.14,24.88,22.16,49.84,34.67,13.173,22.618,45.5,77.7,299.6,1800,97.68,"KBS_Zmay_1"
"6",0.761,0.686,-1.59,4.94,0.892,6,0.5,2.25,23.44,25,22.55,2.17,0.64,13.745,23.412,46.75,78.98,299.6,1800,97.68,"KBS_Zmay_1"
"7",40.7,0.706,196,4.22,0.745,6,0.5,2.25,22.55,24.79,20.77,400.02,315.87,16.292,24.529,58.21,87.29,299.6,1800,97.68,"KBS_Zmay_1"
"8",41,0.72,197,4.11,0.714,6,0.5,2.25,22.35,24.74,20.77,400.34,315.69,16.714,24.734,60.24,89.15,299.6,1800,97.68,"KBS_Zmay_1"
"9",42,0.705,386,3.78,0.668,6,0.5,2.25,22.44,24.7,20.98,599.91,512,17.758,25.141,63.62,90.05,299.6,1800,97.68,"KBS_Zmay_1"
"10",42.8,0.424,515,2.93,0.78,6,0.5,2.25,22.21,24.96,20.4,800.02,710.21,18.753,24.483,68.35,88.98,299.6,1801,97.67,"KBS_Zmay_1"
