"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",41.7,0.461,138,5.7,1.42,6,0.5,2.25,24.39,25.74,23.22,399.92,312.88,8.297,19.489,26.45,62.13,299.6,1800,97.73,"KBS_Zmay_7"
"2",34,0.487,92.1,5.63,1.34,6,0.5,2.25,23.29,25.33,21.72,299.05,228.29,8.43,19.485,29.11,66.34,299.6,1801,97.72,"KBS_Zmay_7"
"3",25.7,0.549,53.8,5.93,1.28,6,0.5,2.25,23.54,25.22,22.34,199.76,146.5,8.267,19.903,27.73,66.75,299.6,1800,97.72,"KBS_Zmay_7"
"4",14.5,0.645,23.8,6.35,1.2,6,0.5,2.25,23.84,25.26,22.73,99.66,69.67,8.263,20.712,27.22,68.23,299.6,1800,97.73,"KBS_Zmay_7"
"5",7.65,0.654,10.5,6.47,1.21,6,0.5,2.25,24.46,25.46,23.69,50.03,34.27,8.366,21.042,26.99,66.81,299.6,1801,97.72,"KBS_Zmay_7"
"6",0.0893,0.686,-2.5,6.57,1.19,6,0.5,2.25,24.23,25.51,23.12,-2.13,-2.28,8.5,21.378,27.98,68.8,299.6,1799,97.73,"KBS_Zmay_7"
"7",43.5,0.698,178,6.64,1.18,6,0.5,2.25,23.94,25.41,22.73,400.04,308.87,8.209,21.222,26.89,69.51,299.6,1799,97.72,"KBS_Zmay_7"
"8",43.9,0.703,177,6.64,1.18,6,0.5,2.25,23.93,25.38,22.73,400,308.03,8.212,21.234,26.91,69.58,299.6,1799,97.72,"KBS_Zmay_7"
"9",44,0.686,367,6.54,1.18,6,0.5,2.25,23.84,25.39,22.54,599.86,505.03,8.385,21.206,28.08,69.86,299.6,1799,97.71,"KBS_Zmay_7"
"10",44.6,0.581,538,6.2,1.28,6,0.5,2.25,23.89,25.54,22.72,799.12,701.01,8.391,20.55,27.99,67.51,299.6,1799,97.7,"KBS_Zmay_7"
