"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",12.7,0.197,254,2.78,1.47,6,0.5,2.25,25.26,25.01,25.19,399.96,372.57,11.866,17.327,36.21,52.88,300.2,1799,98.57,"KBS_Pstr_3"
"2",8.65,0.18,192,2.56,1.48,6,0.5,2.25,25.17,24.94,25.2,299.09,280.37,12.107,17.136,37.46,52.58,300.2,1799,98.57,"KBS_Pstr_3"
"3",5.13,0.171,134,2.46,1.49,6,0.5,2.25,25.14,24.93,25.2,200.23,189.04,12.144,16.987,37.63,52.22,300.2,1799,98.57,"KBS_Pstr_3"
"4",1.3,0.165,80.8,2.42,1.51,6,0.5,2.25,25.13,24.95,25.2,99.36,96.3,12.11,16.863,37.47,51.86,300.2,1799,98.57,"KBS_Pstr_3"
"5",-0.57,0.157,56.2,2.32,1.52,6,0.5,2.25,25.13,24.98,25.2,50.49,51.39,12.22,16.773,37.88,51.6,300.2,1799,98.58,"KBS_Pstr_3"
"6",11.3,0.15,240,2.25,1.54,6,0.5,2.25,25.13,25,25.2,400.04,375.72,12.194,16.624,37.73,51.15,300.2,1799,98.58,"KBS_Pstr_3"
"7",11,0.145,239,2.19,1.55,6,0.5,2.25,25.14,25.04,25.2,398.84,375.18,12.284,16.598,38.04,51.04,300.2,1799,98.58,"KBS_Pstr_3"
"8",16.5,0.144,358,2.23,1.59,6,0.5,2.25,25.12,25.22,24.99,599.4,563.98,12.171,16.555,37.46,50.95,300.2,1799,98.58,"KBS_Pstr_3"
"9",19.4,0.136,503,2.1,1.58,6,0.5,2.25,24.21,25.07,23.84,800.44,758.57,12.266,16.398,39.88,53.31,300.2,1800,98.59,"KBS_Pstr_3"
"10",21.7,0.133,656,2.05,1.57,6,0.5,2.25,24.13,25.01,23.84,999.01,951.73,12.317,16.343,40.22,53.37,300.2,1800,98.59,"KBS_Pstr_3"
"11",23.5,0.13,819,2,1.57,6,0.5,2.25,24.11,24.98,23.85,1199.68,1148.16,12.384,16.321,40.51,53.39,300.2,1799,98.59,"KBS_Pstr_3"
"12",24.2,0.126,1090,1.96,1.58,6,0.5,2.25,24.11,25.02,23.85,1499.69,1445.72,12.458,16.304,40.74,53.32,300.2,1799,98.58,"KBS_Pstr_3"
"13",24.8,0.124,1560,1.94,1.58,6,0.5,2.25,24.11,25.05,23.85,2000.27,1943.11,12.509,16.317,40.91,53.36,300.2,1799,98.59,"KBS_Pstr_3"
