"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",8,0.103,246,1.49,1.46,6,0.5,2.25,22.88,25.13,22.07,399.22,382.1,14.702,17.621,52.37,62.51,300.2,1800,99.29,"Blandy_Pstr_4"
"2",5.83,0.0973,181,1.39,1.44,6,0.5,2.25,22.69,24.91,22.08,298.2,285.77,14.643,17.364,52.7,62.31,300.2,1800,99.29,"Blandy_Pstr_4"
"3",3.46,0.0914,127,1.3,1.44,6,0.5,2.25,22.73,24.83,22.28,200.72,193.3,14.675,17.233,52.71,61.68,300.2,1800,99.29,"Blandy_Pstr_4"
"4",0.905,0.0901,78.7,1.3,1.45,6,0.5,2.25,23,24.91,22.68,99.43,97.37,14.672,17.225,51.84,60.64,300.2,1800,99.3,"Blandy_Pstr_4"
"5",-0.361,0.0911,56.8,1.32,1.46,6,0.5,2.25,23.02,24.95,22.68,50.95,51.54,14.63,17.222,51.59,60.56,300.2,1800,99.3,"Blandy_Pstr_4"
"6",8.17,0.089,223,1.29,1.46,6,0.5,2.25,23.03,24.93,22.67,399.16,381.86,14.661,17.194,51.72,60.45,300.2,1800,99.3,"Blandy_Pstr_4"
"7",8.26,0.0907,224,1.31,1.46,6,0.5,2.25,23.03,24.93,22.67,399.47,381.96,14.613,17.193,51.52,60.46,300.2,1800,99.3,"Blandy_Pstr_4"
"8",12.3,0.0939,346,1.35,1.45,6,0.5,2.25,23.02,24.9,22.68,599.76,573.64,14.563,17.214,51.32,60.53,300.2,1800,99.3,"Blandy_Pstr_4"
"9",15.3,0.0873,461,1.27,1.47,6,0.5,2.25,23.02,24.91,22.68,799.05,766.46,14.572,17.071,51.39,60.04,300.2,1800,99.3,"Blandy_Pstr_4"
"10",17.9,0.0882,607,1.29,1.47,6,0.5,2.25,23.03,24.93,22.67,999.68,961.49,14.504,17.041,50.99,59.91,300.2,1800,99.3,"Blandy_Pstr_4"
"11",18.7,0.0825,761,1.22,1.48,6,0.5,2.25,23.03,24.94,22.68,1198.88,1158.71,14.592,16.984,51.48,59.71,300.2,1800,99.3,"Blandy_Pstr_4"
"12",20.7,0.0835,1020,1.23,1.49,6,0.5,2.25,23.02,24.92,22.67,1501,1456.08,14.488,16.914,51.02,59.49,300.2,1800,99.31,"Blandy_Pstr_4"
"13",21.8,0.0813,1470,1.21,1.49,6,0.5,2.25,23.02,24.93,22.67,2001.21,1952.96,14.454,16.832,50.84,59.2,300.2,1800,99.31,"Blandy_Pstr_4"
