"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",12.4,0.255,281,2.75,1.14,6,0.5,2.25,25.02,25.25,25.06,399.81,372.93,15.995,21.39,49,65.54,299.6,1800,97.52,"Guelph_Bpap_4"
"2",8.54,0.216,208,2.43,1.17,6,0.5,2.25,23.75,25.17,22.92,299.64,281.17,16.162,20.925,53.66,69.16,299.6,1800,97.52,"Guelph_Bpap_4"
"3",4.84,0.203,144,2.3,1.17,6,0.5,2.25,23.66,25.05,22.94,198.61,188.05,16.198,20.7,54.08,68.81,299.6,1801,97.52,"Guelph_Bpap_4"
"4",1.38,0.192,82.1,2.2,1.18,6,0.5,2.25,23.62,25.01,22.94,99.43,96.24,16.235,20.542,54.31,68.43,299.6,1800,97.53,"Guelph_Bpap_4"
"5",-0.433,0.186,53.6,2.15,1.19,6,0.5,2.25,23.62,25.02,22.94,50.01,50.65,16.229,20.448,54.25,68.15,299.6,1800,97.53,"Guelph_Bpap_4"
"6",10.8,0.175,265,2.05,1.2,6,0.5,2.25,23.61,25.06,22.94,399.48,376.29,16.402,20.426,54.94,68.08,299.6,1799,97.53,"Guelph_Bpap_4"
"7",10.7,0.175,266,2.04,1.19,6,0.5,2.25,23.61,25.04,22.94,399.5,376.48,16.428,20.435,55.03,68.11,299.6,1799,97.53,"Guelph_Bpap_4"
"8",16.9,0.176,390,2.05,1.19,6,0.5,2.25,23.61,25.03,22.94,599.05,562.92,16.418,20.446,54.94,68.15,299.6,1799,97.53,"Guelph_Bpap_4"
"9",22.3,0.175,522,2.05,1.2,6,0.5,2.25,23.75,25.1,23.13,799.59,751.93,16.472,20.497,54.66,67.75,299.6,1800,97.54,"Guelph_Bpap_4"
"10",26.9,0.178,669,2.09,1.2,6,0.5,2.25,23.76,25.12,23.13,1000.93,943.03,16.427,20.524,54.27,67.8,299.6,1799,97.54,"Guelph_Bpap_4"
"11",30,0.177,827,2.06,1.19,6,0.5,2.25,23.64,25.07,22.94,1200.63,1135.79,16.494,20.537,54.9,68.36,299.6,1799,97.54,"Guelph_Bpap_4"
"12",32.5,0.174,1080,2.01,1.19,6,0.5,2.25,23.62,25.04,22.94,1500.5,1429.56,16.557,20.508,55.17,68.34,299.6,1799,97.54,"Guelph_Bpap_4"
"13",33.4,0.169,1550,1.96,1.19,6,0.5,2.25,23.61,25.02,22.94,1999.69,1925.27,16.616,20.465,55.41,68.24,299.6,1800,97.54,"Guelph_Bpap_4"
