"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",14.5,0.281,270,3.57,1.39,6,0.5,2.25,22.14,25.39,20.64,399.76,368.1,11.643,18.65,43.47,69.63,300.2,1800,99.93,"Auburn_Mgra_2"
"2",10.2,0.275,205,3.43,1.36,6,0.5,2.25,21.78,25.18,20.27,298.57,276.24,11.796,18.53,45.43,70.73,300.2,1800,99.93,"Auburn_Mgra_2"
"3",5.97,0.272,144,3.38,1.36,6,0.5,2.25,21.63,25.07,20.12,199.39,186.2,11.71,18.352,45.4,70.69,300.2,1800,99.93,"Auburn_Mgra_2"
"4",1.33,0.269,85.5,3.35,1.36,6,0.5,2.25,21.53,25.01,20.02,99.45,96.15,11.703,18.268,45.65,70.79,300.2,1800,99.93,"Auburn_Mgra_2"
"5",-0.968,0.27,56.4,3.31,1.34,6,0.5,2.25,21.46,24.94,19.94,49.68,51.28,11.775,18.279,46.24,71.15,300.2,1800,99.93,"Auburn_Mgra_2"
"6",13.7,0.28,276,3.37,1.32,6,0.5,2.25,21.38,24.85,19.87,399.45,369.66,11.69,18.312,46.01,71.61,300.2,1800,99.93,"Auburn_Mgra_2"
"7",13.6,0.273,275,3.3,1.32,6,0.5,2.25,21.35,24.82,19.84,399.2,369.6,11.759,18.245,46.48,71.5,300.2,1800,99.93,"Auburn_Mgra_2"
"8",18.5,0.26,424,3.22,1.35,6,0.5,2.25,21.24,24.76,19.73,600.53,559.93,11.586,17.904,45.7,70.63,300.2,1800,99.93,"Auburn_Mgra_2"
"9",20.4,0.231,585,2.99,1.39,6,0.5,2.25,21.44,24.82,20.13,799.23,753.97,11.715,17.581,46.01,68.5,300.2,1800,99.92,"Auburn_Mgra_2"
"10",22.4,0.221,755,2.97,1.44,6,0.5,2.25,21.62,24.97,20.32,1000.57,950.19,11.57,17.396,44.61,67.07,300.2,1800,99.92,"Auburn_Mgra_2"
"11",23.1,0.204,927,2.84,1.48,6,0.5,2.25,21.65,25.06,20.32,1200.85,1148.1,11.562,17.134,44.48,65.93,300.2,1800,99.92,"Auburn_Mgra_2"
"12",23.5,0.184,1190,2.66,1.52,6,0.5,2.25,21.66,25.14,20.32,1499.23,1444.57,11.616,16.836,44.9,64.75,300.2,1800,99.92,"Auburn_Mgra_2"
"13",24.2,0.171,1660,2.51,1.54,6,0.5,2.25,21.39,25.06,19.93,1999.87,1941.8,11.541,16.485,45.11,64.44,300.2,1800,99.92,"Auburn_Mgra_2"
