"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",4.7,0.129,322,1.36,1.08,6,0.5,2.25,23.4,24.36,23.37,400.21,389.73,17.14,19.807,59.22,68.43,299.6,1800,99.76,"Blandy_Mgra_7"
"2",3.33,0.134,246,1.35,1.04,6,0.5,2.25,22.98,24.13,23.42,299.74,292.28,17.151,19.804,60.82,70.22,299.6,1800,99.76,"Blandy_Mgra_7"
"3",1.69,0.131,171,1.34,1.06,6,0.5,2.25,22.85,24.21,23.35,200.07,196.15,17.167,19.806,61.4,70.82,299.6,1800,99.75,"Blandy_Mgra_7"
"4",-0.105,0.106,99.5,1.26,1.21,6,0.5,2.25,22.46,24.98,21.95,99.89,99.85,17.246,19.712,63.2,72.07,299.6,1800,99.75,"Blandy_Mgra_7"
"5",-1.02,0.121,64.5,1.33,1.13,6,0.5,2.25,23.38,24.58,22.81,49.6,51.5,17.191,19.802,59.43,68.46,299.6,1800,99.75,"Blandy_Mgra_7"
"6",4.3,0.117,323,1.33,1.16,6,0.5,2.25,23.58,24.8,23.9,400.67,391.01,17.313,19.916,59.34,68.05,299.6,1800,99.74,"Blandy_Mgra_7"
"7",4.69,0.122,319,1.32,1.11,6,0.5,2.25,22.93,24.48,22.54,400.26,389.85,17.205,19.787,61.11,70.28,299.6,1800,99.74,"Blandy_Mgra_7"
"8",6.79,0.117,478,1.41,1.23,6,0.5,2.25,23.92,25.19,24.14,600.99,585.74,17.169,19.929,57.45,66.68,299.6,1800,99.73,"Blandy_Mgra_7"
"9",8.66,0.13,655,1.46,1.15,6,0.5,2.25,24.52,24.8,24.7,799.96,780.34,17.101,19.962,55.19,64.43,299.6,1800,99.72,"Blandy_Mgra_7"
"10",9.91,0.12,824,1.22,1.04,6,0.5,2.25,21.52,23.93,20.23,1000.2,977.96,17.076,19.47,66.08,75.33,299.6,1800,99.72,"Blandy_Mgra_7"
"11",10.6,0.131,1020,1.32,1.03,6,0.5,2.25,22.46,23.97,21.95,1200.69,1176.27,17.037,19.62,62.25,71.7,299.6,1800,99.72,"Blandy_Mgra_7"
"12",12.1,0.134,1290,1.49,1.15,6,0.5,2.25,24.6,24.75,25.4,1499.68,1470.98,16.951,19.883,54.49,63.91,299.6,1800,99.71,"Blandy_Mgra_7"
"13",12.9,0.121,1750,1.45,1.23,6,0.5,2.25,24.73,25.15,24.66,1998.37,1966.79,17.009,19.855,54.37,63.25,299.6,1800,99.71,"Blandy_Mgra_7"
