"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",11.5,0.15,238,1.98,1.36,6,0.5,2.25,24.86,25.12,25.08,399.32,374.85,14.653,18.545,46.28,58.33,299.6,1799,99.16,"Blandy_Qrub_3"
"2",8.66,0.154,181,2.05,1.37,6,0.5,2.25,24.65,25.22,24.69,299.99,281.48,14.601,18.635,46.49,59.32,299.6,1799,99.16,"Blandy_Qrub_3"
"3",5.51,0.179,131,2.23,1.3,6,0.5,2.25,24.52,25.1,24.51,199.07,187.2,14.799,19.175,47.76,61.51,299.6,1799,99.16,"Blandy_Qrub_3"
"4",1.92,0.219,78.6,2.55,1.23,6,0.5,2.25,24.65,25.09,24.7,99.91,95.57,14.835,19.831,47.55,63.13,299.6,1799,99.16,"Blandy_Qrub_3"
"5",-0.11,0.269,49.6,2.84,1.14,6,0.5,2.25,24.42,24.93,24.26,49.85,49.78,14.865,20.435,48.34,65.96,299.6,1799,99.16,"Blandy_Qrub_3"
"6",14.1,0.262,270,2.86,1.17,6,0.5,2.25,24.64,25.02,24.7,400.61,370.28,14.663,20.267,46.72,64.59,299.6,1799,99.16,"Blandy_Qrub_3"
"7",8.8,0.0991,226,1.43,1.45,6,0.5,2.25,23.94,25.08,23.72,399.36,380.65,14.75,17.557,49.17,58.36,299.6,1799,99.16,"Blandy_Qrub_3"
"8",13.4,0.0924,322,1.36,1.48,6,0.5,2.25,24.29,25.13,24.31,600.79,572.47,14.694,17.372,47.81,56.53,299.6,1799,99.16,"Blandy_Qrub_3"
"9",13.7,0.0638,405,0.967,1.51,6,0.5,2.25,23.72,24.88,23.53,800.2,771.29,14.727,16.631,49.59,56.01,299.6,1799,99.16,"Blandy_Qrub_3"
"10",15.4,0.0552,495,0.869,1.56,6,0.5,2.25,24,25.06,23.92,1000.65,968.2,14.727,16.439,48.77,54.45,299.6,1799,99.16,"Blandy_Qrub_3"
"11",15.8,0.0456,582,0.714,1.55,6,0.5,2.25,23.29,24.82,22.93,1200.58,1167.32,14.716,16.122,50.86,55.73,299.6,1800,99.17,"Blandy_Qrub_3"
"12",15.7,0.0378,763,0.599,1.56,6,0.5,2.25,23.76,24.74,23.73,1500.68,1467.39,14.678,15.858,49.31,53.28,299.6,1800,99.17,"Blandy_Qrub_3"
"13",16.9,0.0306,1030,0.508,1.63,6,0.5,2.25,23.86,24.99,23.62,1999.96,1964.16,14.62,15.622,48.81,52.16,299.6,1800,99.17,"Blandy_Qrub_3"
