"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",14.2,0.233,258,2.51,1.13,6,0.5,2.25,22.25,25.11,21.1,400,369.81,16.368,21.272,59.25,77.01,300.2,1800,97.52,"UMBS_Qrub_2"
"2",9.27,0.213,200,2.27,1.11,6,0.5,2.25,22.12,24.97,21.1,299.39,279.59,16.764,21.2,61.49,77.34,300.2,1799,97.52,"UMBS_Qrub_2"
"3",6.08,0.244,141,2.41,1.04,6,0.5,2.25,23.32,24.65,23.37,200.42,187.36,16.602,21.308,56.34,72.3,300.2,1801,97.52,"UMBS_Qrub_2"
"4",1.78,0.254,81.5,2.52,1.05,6,0.5,2.25,24.13,24.89,24.46,99.38,95.34,16.733,21.653,54.39,69.95,300.2,1800,97.52,"UMBS_Qrub_2"
"5",-0.351,0.278,51.9,2.76,1.06,6,0.5,2.25,24.16,25.11,24.23,50.17,50.59,16.605,21.995,53.85,70.96,300.2,1799,97.53,"UMBS_Qrub_2"
"6",14,0.305,281,2.92,1.03,6,0.5,2.25,23.74,25.18,23.44,399.11,368.93,16.656,22.363,55.48,73.97,300.2,1799,97.52,"UMBS_Qrub_2"
"7",14.5,0.329,284,3.11,1.02,6,0.5,2.25,23.58,25.21,23.1,400.26,368.9,16.441,22.509,54.89,75.15,300.2,1799,97.52,"UMBS_Qrub_2"
"8",18.5,0.283,434,2.83,1.07,6,0.5,2.25,22.96,25.18,22.24,598.78,558.66,16.515,22.041,57.23,76.4,300.2,1799,97.52,"UMBS_Qrub_2"
"9",12.3,0.0597,422,0.858,1.4,6,0.5,2.25,21.55,25.11,20.32,798.91,772.99,16.777,18.46,63.36,69.73,300.2,1799,97.52,"UMBS_Qrub_2"
"10",11.2,0.0352,445,0.523,1.44,6,0.5,2.25,21.46,25.05,20.32,1000.16,976.83,16.956,17.983,64.41,68.31,300.2,1799,97.53,"UMBS_Qrub_2"
"11",15.5,0.0409,532,0.579,1.37,6,0.5,2.25,22.69,24.73,22.68,1199.97,1167.65,16.886,18.022,59.53,63.53,300.2,1801,97.52,"UMBS_Qrub_2"
"12",17.8,0.0402,717,0.594,1.43,6,0.5,2.25,23.38,24.95,23.46,1499.38,1462.05,16.688,17.854,56.42,60.36,300.2,1800,97.53,"UMBS_Qrub_2"
"13",13.7,0.0194,797,0.314,1.55,6,0.5,2.25,22.52,25.24,21.84,2000.47,1971.83,16.53,17.147,58.87,61.07,300.2,1799,97.53,"UMBS_Qrub_2"
