"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",34.6,0.348,141,5.42,1.7,6,0.5,2.25,31.33,32.08,31.04,399.78,327.15,20.9,31.389,44.83,67.33,300.2,1801,98.61,"SEPAC_Pvir_3"
"2",28,0.359,94.2,5.5,1.68,6,0.5,2.25,31.32,32.1,31.04,299.07,240.53,21.024,31.66,45.13,67.96,300.2,1799,98.6,"SEPAC_Pvir_3"
"3",19.5,0.385,62.5,5.66,1.63,6,0.5,2.25,31.06,32.15,30.42,199.28,158.45,21.377,32.327,46.83,70.41,300.2,1799,98.6,"SEPAC_Pvir_3"
"4",9.78,0.412,32.7,5.75,1.56,6,0.5,2.25,30.86,32.05,30.25,98.52,78.07,21.592,32.716,47.84,72.06,300.2,1800,98.61,"SEPAC_Pvir_3"
"5",4.81,0.424,17.7,5.69,1.51,6,0.5,2.25,30.78,31.89,30.26,49.52,39.46,21.807,32.807,48.65,72.62,300.2,1799,98.61,"SEPAC_Pvir_3"
"6",0.164,0.437,5.09,5.73,1.48,6,0.5,2.25,30.87,31.84,30.45,6.33,5.93,21.904,32.972,48.62,72.6,300.2,1800,98.61,"SEPAC_Pvir_3"
"7",33.9,0.403,168,5.63,1.56,6,0.5,2.25,31.13,32.24,30.43,400.82,329.34,22.425,33.3,48.63,72.22,300.2,1800,98.6,"SEPAC_Pvir_3"
"8",33.8,0.387,162,5.42,1.55,6,0.5,2.25,30.82,32.18,30.06,399.26,328.13,22.722,33.198,50.43,73.3,300.2,1799,98.6,"SEPAC_Pvir_3"
"9",36.6,0.326,309,4.86,1.62,6,0.5,2.25,30.43,32.05,29.66,600.21,522.06,22.785,32.187,51.45,72.7,300.2,1801,98.6,"SEPAC_Pvir_3"
"10",37.3,0.276,463,4.39,1.69,6,0.5,2.25,30.42,32.14,29.66,799.85,719.03,23.131,31.636,52.26,71.49,300.2,1799,98.6,"SEPAC_Pvir_3"
