"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",18.5,0.573,290,4.86,1.01,6,0.5,2.25,24.49,25.2,24.1,399.59,358.96,13.102,22.609,41.8,71.56,299.6,1801,97.65,"BNZ_Pbal_1"
"2",13.8,0.564,219,4.78,1.01,6,0.5,2.25,24.14,25.14,23.52,300.14,270,13.18,22.54,42.94,72.86,299.6,1799,97.65,"BNZ_Pbal_1"
"3",8.38,0.556,149,4.72,1.01,6,0.5,2.25,24.01,25.14,23.32,199.4,180.9,13.286,22.535,43.62,73.41,299.6,1800,97.65,"BNZ_Pbal_1"
"4",2.53,0.565,83.1,4.72,0.992,6,0.5,2.25,23.88,25.12,23.13,99.24,93.29,13.396,22.633,44.32,74.31,299.6,1799,97.65,"BNZ_Pbal_1"
"5",-0.237,0.566,50.1,4.68,0.983,6,0.5,2.25,23.86,25.08,23.12,50.07,50.07,13.502,22.665,44.73,74.52,299.6,1800,97.65,"BNZ_Pbal_1"
"6",17.6,0.56,296,4.53,0.959,6,0.5,2.25,23.97,24.78,23.52,400.81,362.24,13.44,22.315,43.91,72.9,299.1,1801,97.65,"BNZ_Pbal_1"
"7",18,0.539,291,4.46,0.974,6,0.5,2.25,24.13,24.79,23.95,399.97,360.7,13.448,22.178,43.51,71.75,299.6,1801,97.64,"BNZ_Pbal_1"
"8",26.3,0.5,434,4.39,1.02,6,0.5,2.25,24.64,25.01,24.5,599.75,542.38,13.566,22.157,42.86,69.51,299.6,1801,97.64,"BNZ_Pbal_1"
"9",30.6,0.456,593,4.13,1.03,6,0.5,2.25,24.62,24.96,24.5,797.64,730.35,13.806,21.896,43.88,68.78,299.6,1801,97.64,"BNZ_Pbal_1"
"10",34.6,0.475,772,4.26,1.03,6,0.5,2.25,24.62,24.95,24.5,1000.68,923.57,13.517,21.872,42.47,68.71,299.6,1800,97.64,"BNZ_Pbal_1"
"11",36.4,0.474,955,4.28,1.04,6,0.5,2.25,24.64,25,24.5,1200.57,1118.14,13.553,21.933,42.51,68.8,299.6,1799,97.64,"BNZ_Pbal_1"
"12",36.6,0.453,1240,4.14,1.04,6,0.5,2.25,24.67,25.07,24.5,1497.26,1412.24,13.907,22.021,44.05,68.95,299.6,1800,97.64,"BNZ_Pbal_1"
"13",37.6,0.454,1720,4.16,1.05,6,0.5,2.25,24.7,25.13,24.5,1996.51,1905.23,13.953,22.107,44.13,69.12,299.6,1800,97.64,"BNZ_Pbal_1"
